@relation manet
@attribute path string
@attribute attackNodeIP string
@attribute description string
@attribute fromHop numeric
@attribute toHop numeric
@attribute type {TCP,UDP}
@attribute distance numeric
@attribute passthrough {true, false}
@attribute beforeDelay numeric
@attribute beforeMissed numeric
@attribute beforeOOO numeric
@attribute beforeNumPackets numeric
@attribute duringDelay numeric
@attribute duringMissed numeric
@attribute duringOOO numeric
@attribute duringNumPackets numeric
@attribute afterDelay numeric
@attribute afterMissed numeric
@attribute afterOOO numeric
@attribute afterNumPackets numeric
@attribute srcSpoofed {true, false}
@attribute destSpoofed {true, false}
@attribute hopsToSpoofed numeric
@attribute duringLinkLost {true, false}
@attribute afterLinkLost {true, false}
@attribute attackName string
@attribute hopsFromSpoofedToDest numeric
@attribute attackerCloserToDestThanSpoofed {true, false}
@attribute spoofedBetweenAttacker {true, false}
@attribute isDstBetweenSpoofedAndAttacker {true, false}
@attribute spoofedBetweenAttackergw {true, false}
@attribute isDstBetweenSpoofedAndAttackergw {true, false}
@attribute isAttackerBetweenSpoofedAndDst {true, false}
@attribute isAttackerBetweenSpoofedAndDstgw {true, false}
@attribute isSrcBetweenSpoofedAndDst {true, false}
@attribute isSrcBetweenSpoofedAndDstgw {true, false}
@attribute altPathWithoutAttacker {true, false}
@data
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,13.0.0.2_15.0.0.2,5,3,UDP,5,false,23.3804071,0.0,0.0,46.6666666667,-26.9269595833,0.0,0.0,-53.3333333333,23.3804071,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,14.0.0.2_15.0.0.2,3,3,UDP,4,false,23.3295306667,0.0,0.0,46.6666666667,-26.8962206167,0.0,0.0,-53.3333333333,23.3295306667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,18.0.0.2_17.0.0.2,3,4,TCP,4,false,23.5675286,0.0,0.0,46.6666666667,-27.0898077667,0.0,0.0,-53.3333333333,23.5675286,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,17.0.0.2_18.0.0.2,4,3,UDP,4,false,23.5601809,0.0,0.0,46.6666666667,-27.1454877833,0.0,0.0,-53.3333333333,23.5601809,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,11.0.0.2_12.0.0.2,4,4,UDP,4,false,23.7870882667,0.0,0.0,46.6666666667,-27.4572561167,0.0,0.0,-53.3333333333,23.7870882667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_conn-grid_RIP_wired_255.255.255.0,20.0.0.2,14.0.0.2_16.0.0.2,3,4,UDP,5,false,23.5194861333,0.0,0.0,46.6666666667,-27.1687663167,0.0,0.0,-53.3333333333,23.5194861333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true

/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,18.0.0.2_19.0.0.2,4,3,UDP,4,false,23.7829877333,0.0,0.0,46.6666666667,-27.2742829,0.0,0.0,-53.3333333333,23.7829877333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,12.0.0.2_14.0.0.2,4,6,UDP,5,false,23.8102026,0.0,0.0,46.6666666667,-27.23869985,0.0,0.0,-53.3333333333,23.8102026,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,12.0.0.2_13.0.0.2,4,5,UDP,4,false,23.8198402667,0.0,0.0,46.6666666667,-27.24685595,0.0,0.0,-53.3333333333,23.8198402667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,15.0.0.2_16.0.0.2,7,6,UDP,4,false,23.8210894667,0.0,0.0,46.6666666667,-27.3111569833,0.0,0.0,-53.3333333333,23.8210894667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,19.0.0.2_18.0.0.2,3,4,TCP,4,false,23.5668121333,0.0,0.0,46.6666666667,-27.0689303667,0.0,0.0,-53.3333333333,23.5668121333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,14.0.0.2_13.0.0.2,6,5,TCP,4,false,23.4435450333,0.0,0.0,46.6666666667,-26.8443276667,0.0,0.0,-53.3333333333,23.4435450333,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,13.0.0.2_14.0.0.2,5,6,UDP,4,false,23.2879959667,0.0,0.0,46.6666666667,-26.6649436833,0.0,0.0,-53.3333333333,23.2879959667,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
/root/wired/RIP/blackholeAttack255.255.255.0/10_60_60_blackholeAttack_sh_cycle_RIP_wired_255.255.255.0,20.0.0.2,13.0.0.2_12.0.0.2,5,4,TCP,4,false,23.8066064,0.0,0.0,46.6666666667,-27.2391333833,0.0,0.0,-53.3333333333,23.8066064,0.0,0.0,46.6666666667,false,false,0,false,true,blackHole,-1,false,false,false,false,false,false,false,false,false,true
